loanId,payFrequency,apr,nPaidOff,loanAmount,originallyScheduledPaymentAmount,state,leadType,leadCost,fpStatus,hasCF,default,timeToApprove,clearfraudscore
LL-I-09499079,0,600.0,1.0,1500.0,4936.64,21,6,0,3,1,0,5.0,806.0
LL-I-18068571,0,645.0,0.0,900.0,3128.66,24,4,40,1,1,0,0.0,716.0
LL-I-07577421,4,95.0,0.0,3100.0,3854.7,8,4,120,1,1,0,0.0,753.0
LL-I-10087102,4,360.0,0.0,600.0,1328.97,12,6,0,1,1,0,15.0,709.0
LL-I-12400084,2,590.0,0.0,400.0,1136.17,15,4,6,3,1,0,5.0,783.0
LL-I-02873873,0,625.0,0.0,350.0,1013.7,27,0,6,3,1,0,24.0,655.0
LL-I-14340696,0,645.0,0.0,400.0,1267.15,37,4,25,1,1,0,0.0,707.0
LL-I-15896934,4,645.0,0.0,500.0,1662.77,3,0,3,1,1,0,1.0,625.0
LL-I-17944232,4,645.0,0.0,1200.0,4054.37,24,4,25,1,1,0,100.0,817.0
LL-I-05097855,1,590.0,0.0,400.0,1110.68,27,4,40,1,1,0,12.0,799.0
LL-I-12797297,3,645.0,0.0,400.0,1386.26,24,0,3,1,1,0,3.0,765.0
LL-I-05956773,4,590.0,0.0,800.0,2391.65,33,0,3,1,1,0,0.0,621.0
LL-I-18452347,2,680.0,0.0,350.0,1035.23,34,0,3,3,1,0,1.0,591.0
LL-I-06914134,0,590.0,0.0,400.0,1142.0,19,4,75,1,1,0,25.0,755.0
LL-I-06760855,0,199.0,0.0,2600.0,5804.53,3,7,0,1,1,0,38.0,712.0
LL-I-16949276,0,360.0,0.0,1500.0,3222.2,12,4,25,1,1,0,0.0,844.0
LL-I-08847670,0,601.0,0.0,800.0,2536.62,21,0,10,3,1,0,0.0,683.0
LL-I-02502962,0,590.0,0.0,200.0,614.71,19,0,6,1,1,0,0.0,768.0
LL-I-08468456,4,590.0,0.0,400.0,1266.68,27,0,6,3,1,0,1.0,564.0
LL-I-16476523,0,359.0,0.0,500.0,978.27,36,0,3,1,1,0,0.0,664.0
LL-I-16234200,4,645.0,1.0,1000.0,3411.34,24,6,0,1,1,0,0.0,736.0
LL-I-13592260,4,645.0,0.0,500.0,1705.72,24,0,3,1,1,0,45.0,736.0
LL-I-06916396,0,590.0,0.0,400.0,1230.2,27,0,6,1,1,0,25.0,503.0
LL-I-06817717,4,601.0,0.0,600.0,1820.42,21,4,10,1,1,0,0.0,791.0
LL-I-12788169,0,645.0,0.0,1200.0,3916.52,37,4,25,1,1,0,0.0,936.0
LL-I-10202327,4,590.0,1.0,300.0,958.48,13,6,0,1,1,0,16.0,767.0
LL-I-12615756,0,645.0,0.0,600.0,1871.51,10,4,10,1,1,0,0.0,899.0
LL-I-11542683,4,590.0,0.0,400.0,1278.53,7,0,10,1,1,0,175.0,669.0
LL-I-16235492,0,360.0,0.0,700.0,1463.64,12,4,25,1,1,0,0.0,913.0
LL-I-12448041,0,590.0,0.0,350.0,987.78,7,0,3,1,1,0,48.0,660.0
LL-I-09046856,0,590.0,0.0,400.0,1305.34,19,0,6,1,1,0,67.0,493.0
LL-I-09326168,4,501.5,1.0,437.0,1214.98,33,6,0,1,1,0,92.0,557.0
LL-I-12363202,4,590.0,0.0,300.0,940.94,5,0,3,1,1,0,1.0,627.0
LL-I-16201457,0,359.0,0.0,600.0,1154.58,36,4,25,3,1,0,0.0,674.0
LL-I-08530494,0,360.0,0.0,1500.0,3222.2,12,0,3,1,1,0,1.0,904.0
LL-I-08926446,4,590.0,0.0,1000.0,3178.11,27,4,60,1,1,0,9.0,835.0
LL-I-10100970,1,324.0,1.0,1000.0,2066.18,12,4,60,1,1,0,6.0,788.0
LL-I-18004116,0,590.0,0.0,1250.0,3722.66,27,4,25,1,1,0,0.0,847.0
LL-I-09320678,4,449.0,0.0,300.0,419.5,38,7,0,1,1,0,0.0,800.0
LL-I-14931681,4,590.0,0.0,600.0,1880.76,38,0,3,1,1,0,0.0,631.0
LL-I-06217742,0,590.0,0.0,350.0,999.3,17,0,3,1,1,0,3.0,519.0
LL-I-02847869,4,449.99,0.0,300.0,732.65,38,0,6,1,1,0,5.0,520.0
LL-I-13764177,0,645.0,1.0,300.0,964.89,18,6,0,1,1,0,0.0,578.0
LL-I-14190088,0,645.0,0.0,400.0,1286.15,37,4,10,1,1,0,0.0,764.0
LL-I-10202333,0,360.0,0.0,300.0,678.83,12,0,3,1,1,0,69.0,624.0
LL-I-09838869,0,531.0,1.0,300.0,835.73,13,6,0,1,1,0,14.0,462.0
LL-I-05490219,0,590.0,0.0,250.0,692.61,13,0,3,1,1,0,15.0,462.0
LL-I-15849619,3,590.0,1.0,750.0,2179.17,3,6,0,1,1,0,0.0,411.0
LL-I-12100841,3,590.0,0.0,600.0,1825.76,3,0,3,1,1,0,0.0,411.0
LL-I-16585216,4,180.2,0.0,500.0,769.51,4,0,3,1,1,0,0.0,613.0
LL-I-04178974,4,590.0,0.0,700.0,1824.2,13,0,3,3,1,0,0.0,746.0
LL-I-04664568,4,590.0,0.0,500.0,1507.63,17,0,3,1,1,0,13.0,573.0
LL-I-12670626,4,645.0,0.0,1000.0,3272.42,5,4,6,1,1,0,0.0,883.0
LL-I-11433964,0,360.0,0.0,800.0,1793.63,12,4,60,1,1,0,138.0,771.0
LL-I-12501374,0,590.0,0.0,700.0,2273.33,2,4,25,3,1,0,7.0,761.0
LL-I-12197210,0,625.0,0.0,350.0,1177.25,27,0,3,1,1,0,22.0,654.0
LL-I-08968403,4,590.0,0.0,1500.0,4766.93,17,4,40,1,1,0,51.0,813.0
LL-I-04243359,0,590.0,0.0,500.0,1405.8,17,0,3,1,1,0,2.0,496.0
LL-I-08872228,0,531.0,1.0,625.0,1675.57,17,6,0,1,1,0,1.0,496.0
LL-I-10248605,4,510.0,1.0,800.0,2255.18,21,6,0,1,1,0,1.0,
LL-I-09770149,0,680.0,0.0,300.0,1002.97,34,7,0,1,1,0,2.0,418.0
LL-I-02275374,2,490.0,0.0,500.0,1128.13,19,0,6,4,1,0,14.0,523.0
LL-I-16872647,4,159.0,0.0,3500.0,7022.55,8,0,3,1,1,0,33.0,770.0
LL-I-03331835,0,590.0,0.0,800.0,2188.24,27,0,3,1,1,0,48.0,673.0
LL-I-06343986,0,625.0,0.0,350.0,1104.56,27,0,3,1,1,0,0.0,613.0
LL-I-17584173,0,359.0,0.0,500.0,954.07,36,4,40,1,1,0,1.0,699.0
LL-I-06097486,0,601.0,0.0,600.0,1737.25,31,0,6,1,1,0,3.0,490.0
LL-I-13150196,0,645.0,0.0,500.0,1755.78,29,4,6,1,1,0,52.0,837.0
LL-I-17142796,0,490.0,0.0,2000.0,5593.05,19,4,25,1,1,0,1.0,948.0
LL-I-06019275,0,590.0,0.0,500.0,1383.11,17,0,3,1,1,0,0.0,603.0
LL-I-17610735,2,490.0,0.0,500.0,1448.8,19,4,10,1,1,0,95.0,814.0
LL-I-10353059,1,360.0,0.0,1000.0,2129.14,12,4,40,1,1,0,1.0,930.0
LL-I-12122163,0,590.0,0.0,500.0,1631.82,3,0,3,3,1,0,118.0,743.0
LL-I-13286895,4,680.0,0.0,400.0,1449.67,34,0,3,1,1,0,0.0,715.0
LL-I-04844736,0,449.99,0.0,250.0,457.54,38,0,6,1,1,0,0.0,545.0
LL-I-09060062,0,449.99,2.0,400.0,665.71,38,6,0,1,1,0,20.0,545.0
LL-I-07520303,0,449.99,1.0,350.0,627.11,38,6,0,1,1,0,1.0,545.0
LL-I-04952132,0,601.0,0.0,600.0,1685.58,21,6,0,1,1,0,7.0,640.0
LL-I-13503034,0,645.0,0.0,550.0,1768.7,2,4,10,1,1,0,0.0,742.0
LL-I-12981647,0,645.0,0.0,500.0,1583.47,1,0,3,1,1,0,1.0,510.0
LL-I-06697578,0,590.0,0.0,400.0,1079.34,13,0,6,1,1,1,3.0,568.0
LL-I-12733531,4,625.0,0.0,300.0,1005.27,33,4,6,1,1,0,89.0,750.0
LL-I-13607746,0,680.0,0.0,600.0,1949.89,34,6,0,1,1,0,19.0,790.0
LL-I-09198904,0,441.0,2.0,400.0,1045.58,19,6,0,1,1,0,22.0,627.0
LL-I-13188109,0,645.0,0.0,350.0,1229.34,29,0,3,1,1,0,91.0,542.0
LL-I-07506060,4,590.0,0.0,400.0,1176.09,33,0,3,1,1,0,91.0,728.0
LL-I-10743281,4,590.0,0.0,1000.0,1603.21,38,0,6,1,1,0,26.0,705.0
LL-I-12119446,4,590.0,1.0,1250.0,3904.86,38,6,0,1,1,0,0.0,705.0
LL-I-16079876,0,680.0,0.0,500.0,1826.44,34,0,3,3,1,0,4.0,547.0
LL-I-11496940,4,590.0,0.0,500.0,1606.76,3,0,3,1,1,0,0.0,620.0
LL-I-04276464,4,601.0,0.0,600.0,1817.03,31,6,0,1,1,0,4.0,675.0
LL-I-05834348,4,601.0,1.0,750.0,2313.88,31,6,0,1,1,0,25.0,675.0
LL-I-12865382,2,645.0,0.0,400.0,1212.32,7,0,3,1,1,0,0.0,866.0
LL-I-17167187,3,359.0,0.0,1500.0,3007.83,36,4,25,1,1,0,2.0,718.0
LL-I-10708450,0,449.99,1.0,700.0,1721.93,26,6,0,1,1,0,1.0,876.0
LL-I-12178162,0,449.99,2.0,1000.0,2652.74,26,6,0,1,1,0,191.0,876.0
LL-I-10605873,0,490.0,0.0,800.0,2187.92,19,4,25,3,1,0,10.0,724.0
LL-I-14124329,4,645.0,0.0,450.0,1551.05,7,4,25,1,1,0,27.0,831.0
LL-I-03822543,0,360.0,0.0,350.0,703.39,12,0,10,1,1,0,0.0,700.0
LL-I-09047491,0,324.0,1.0,300.0,595.38,12,6,0,1,1,0,15.0,700.0
LL-I-13345274,0,645.0,0.0,400.0,1404.76,7,4,25,1,1,0,0.0,482.0
LL-I-07662163,0,449.99,1.0,500.0,895.88,38,6,0,1,1,0,4.0,533.0
LL-I-03282917,0,449.99,0.0,350.0,737.94,38,0,3,1,1,0,567.0,533.0
LL-I-15919159,4,590.0,0.0,500.0,1596.97,27,4,25,1,1,0,0.0,683.0
LL-I-08809226,4,601.0,0.0,601.0,1951.71,21,0,6,1,1,0,2.0,454.0
LL-I-12162467,0,590.0,0.0,300.0,871.08,19,0,3,1,1,0,74.0,380.0
LL-I-04951202,4,590.0,0.0,500.0,1491.05,17,0,3,3,1,0,2.0,481.0
LL-I-13727912,4,645.0,0.0,1200.0,4135.73,29,0,3,3,1,0,27.0,738.0
LL-I-17249218,0,490.0,0.0,600.0,1584.42,19,4,25,1,1,0,0.0,642.0
LL-I-08762952,0,590.0,0.0,600.0,1945.9,17,4,75,1,1,0,1.0,778.0
LL-I-17047042,2,625.0,0.0,300.0,848.79,27,0,3,1,1,0,17.0,575.0
LL-I-17082885,4,590.0,0.0,500.0,1572.96,27,4,10,1,1,0,0.0,655.0
LL-I-17746779,4,580.0,3.0,400.0,1261.97,5,8,0,1,1,0,0.0,833.0
LL-I-12550923,2,645.0,0.0,300.0,957.58,39,0,3,3,1,0,18.0,508.0
LL-I-05086365,0,360.0,0.0,600.0,1227.06,12,4,100,1,1,0,7.0,891.0
LL-I-12269615,4,590.0,0.0,350.0,1113.56,29,0,3,1,1,0,17.0,509.0
LL-I-15982156,2,645.0,0.0,500.0,1271.83,3,0,3,3,1,0,17.0,671.0
LL-I-09740572,0,199.0,0.0,3000.0,6650.24,3,7,0,1,1,0,12.0,591.0
LL-I-17590950,0,360.0,0.0,800.0,1657.39,12,4,40,1,1,0,0.0,786.0
LL-I-12162029,4,590.0,0.0,500.0,1607.5,3,0,3,1,1,0,48.0,632.0
LL-I-12742879,0,645.0,0.0,700.0,2458.14,29,4,6,1,1,0,0.0,824.0
LL-I-08484646,1,590.0,0.0,600.0,1748.74,27,4,40,3,1,0,12.0,751.0
LL-I-05767959,0,475.0,0.0,600.0,1545.6,19,0,6,1,1,0,0.0,648.0
LL-I-14163337,0,645.0,0.0,400.0,1286.15,26,0,6,1,1,0,0.0,666.0
LL-I-16627182,4,625.0,0.0,300.0,980.03,27,0,3,1,1,0,0.0,599.0
LL-I-02408952,0,601.0,0.0,750.0,2110.12,31,0,6,1,1,0,20.0,392.0
LL-I-09040439,4,510.0,1.0,800.0,2203.17,21,6,0,1,1,0,39.0,380.0
LL-I-04461940,4,601.0,0.0,600.0,1814.04,21,0,10,1,1,0,2.0,380.0
LL-I-17613536,3,590.0,0.0,300.0,831.43,38,4,25,1,1,0,0.0,639.0
LL-I-07977271,0,360.0,0.0,325.0,706.94,12,0,6,1,1,0,0.0,693.0
LL-I-02609299,0,360.0,0.0,500.0,1050.62,12,4,25,1,1,0,0.0,770.0
LL-I-08347557,0,360.0,0.0,1000.0,2148.21,12,7,0,1,1,0,8.0,851.0
LL-I-18007144,0,680.0,0.0,600.0,1949.89,34,4,40,1,1,0,11.0,652.0
LL-I-09256682,0,590.0,0.0,400.0,1174.71,33,0,3,1,1,0,0.0,633.0
LL-I-09768012,0,680.0,0.0,600.0,1949.27,34,7,0,1,1,0,2.0,771.0
LL-I-12103408,0,501.5,1.0,625.0,1688.75,27,7,0,1,1,0,35.0,668.0
LL-I-11899925,0,590.0,0.0,375.0,1201.01,3,0,3,1,1,0,97.0,686.0
LL-I-12110175,0,590.0,1.0,900.0,2543.64,3,6,0,1,1,0,0.0,686.0
LL-I-02759924,0,601.0,0.0,700.0,2138.68,31,0,6,1,1,0,10.0,535.0
LL-I-17682090,0,404.991,4.0,500.0,1157.85,38,6,0,1,1,0,20.0,784.0
LL-I-09882334,4,449.0,0.0,600.0,878.07,38,4,40,1,1,0,7.0,752.0
LL-I-16068908,0,590.0,0.0,500.0,1621.47,33,6,0,3,1,0,273.0,592.0
LL-I-18052940,2,680.0,0.0,500.0,1680.68,34,0,3,1,1,0,23.0,631.0
LL-I-14077155,4,645.0,0.0,1500.0,5116.97,24,4,25,3,1,0,8.0,907.0
LL-I-11926305,4,590.0,0.0,400.0,1273.14,3,0,6,1,1,0,27.0,510.0
LL-I-05968177,0,650.0,0.0,350.0,1056.43,17,0,3,1,1,0,4.0,576.0
LL-I-09633439,0,562.5,1.0,400.0,1118.11,17,6,0,1,1,0,20.0,576.0
LL-I-08711475,0,590.0,0.0,1000.0,2854.45,13,4,75,1,1,0,1.0,840.0
LL-I-09299236,4,590.0,0.0,600.0,1867.43,13,0,6,1,1,0,2.0,692.0
LL-I-13695648,4,306.0,2.0,300.0,592.05,12,6,0,1,1,0,5.0,668.0
LL-I-05598638,2,601.0,0.0,600.0,1645.64,21,0,6,3,1,0,0.0,761.0
LL-I-14796420,0,645.0,0.0,600.0,2096.57,2,4,25,1,1,0,55.0,702.0
LL-I-11666188,0,590.0,0.0,500.0,1580.72,3,0,6,1,1,0,12.0,821.0
LL-I-11278134,0,360.0,0.0,400.0,843.97,12,6,0,1,1,0,23.0,772.0
LL-I-05755326,0,601.0,0.0,600.0,1853.59,21,0,6,3,1,0,0.0,634.0
LL-I-16002342,0,360.0,1.0,600.0,1266.01,12,6,0,1,1,0,102.0,492.0
LL-I-04934177,0,601.0,0.0,600.0,1709.71,21,0,3,1,1,0,1.0,453.0
LL-I-06420731,0,360.0,0.0,350.0,754.89,12,0,10,1,1,0,0.0,795.0
LL-I-04041931,4,449.99,1.0,500.0,742.72,38,6,0,1,1,0,6.0,659.0
LL-I-03666920,4,449.99,0.0,500.0,718.69,38,0,10,1,1,0,0.0,659.0
LL-I-13524710,4,590.0,0.0,450.0,1430.4,17,0,3,1,1,0,0.0,812.0
LL-I-08491579,0,625.0,0.0,350.0,1042.3,17,0,3,1,1,0,3.0,692.0
LL-I-05028606,4,601.0,0.0,600.0,1763.92,21,0,10,1,1,0,23.0,467.0
LL-I-16701771,0,359.0,0.0,1800.0,3551.08,36,4,25,1,1,0,0.0,933.0
LL-I-04259204,3,601.0,0.0,600.0,1797.14,21,6,0,1,1,0,409.0,725.0
LL-I-10093852,3,540.0,1.0,900.0,2798.15,21,6,0,1,1,0,188.0,725.0
LL-I-06095524,0,601.0,0.0,600.0,1737.25,21,0,6,1,1,0,5.0,585.0
LL-I-17738072,4,360.0,0.0,400.0,871.45,12,4,40,1,1,0,46.0,754.0
LL-I-06557129,2,590.0,0.0,400.0,1067.42,27,0,3,3,1,0,1.0,693.0
LL-I-04837420,0,590.0,0.0,600.0,1709.83,13,0,10,3,1,0,3.0,472.0
LL-I-10790035,0,501.5,2.0,1000.0,2828.59,17,6,0,1,1,0,145.0,706.0
LL-I-09980387,0,360.0,0.0,300.0,673.1,12,0,3,1,1,0,23.0,721.0
LL-I-12740328,4,645.0,0.0,600.0,2078.19,29,4,6,1,1,0,16.0,835.0
LL-I-04476480,4,601.0,0.0,600.0,1784.31,31,4,25,1,1,0,65.0,758.0
LL-I-09872160,2,360.0,1.0,1000.0,2317.05,12,6,0,1,1,0,22.0,877.0
LL-I-05034043,2,360.0,0.0,900.0,1896.51,12,4,40,1,1,0,167.0,877.0
LL-I-12557677,0,360.0,0.0,500.0,1121.81,12,0,6,1,1,0,8.0,884.0
LL-I-10008831,0,531.0,2.0,500.0,1383.54,19,6,0,1,1,0,4.0,527.0
LL-I-12266499,0,516.25,1.0,300.0,813.6,17,6,0,1,1,0,19.0,714.0
LL-I-06464006,0,601.0,0.0,600.0,1872.29,21,0,6,1,1,0,28.0,666.0
LL-I-16823626,0,590.0,0.0,500.0,1605.21,27,0,3,3,1,0,1.0,796.0
LL-I-06768533,4,601.0,0.0,600.0,1830.29,21,4,10,1,1,0,345.0,821.0
LL-I-16383068,2,180.2,0.0,500.0,782.37,4,0,3,1,1,0,99.0,843.0
LL-I-16650149,4,360.0,0.0,1000.0,2235.24,12,4,25,1,1,0,0.0,717.0
LL-I-09584013,0,650.0,0.0,600.0,2043.54,27,0,10,1,1,0,4.0,736.0
LL-I-14454272,4,650.0,0.0,300.0,981.83,33,0,3,1,1,0,3.0,581.0
LL-I-09695516,4,501.5,1.0,1000.0,2807.53,13,6,0,1,1,0,3.0,894.0
LL-I-05618291,4,590.0,0.0,700.0,2126.87,13,4,6,1,1,0,0.0,894.0
LL-I-12416956,0,645.0,0.0,350.0,1057.92,25,0,3,3,1,0,147.0,632.0
LL-I-18144398,0,390.0,2.0,1000.0,2345.81,19,6,0,1,1,0,0.0,769.0
LL-I-07928886,0,490.0,0.0,700.0,1664.48,19,4,75,1,1,0,12.0,769.0
LL-I-09330101,0,324.0,1.0,1000.0,1952.14,12,6,0,1,1,0,0.0,817.0
LL-I-05347618,0,360.0,0.0,700.0,1431.55,12,6,0,1,1,0,9.0,817.0
LL-I-08799724,2,590.0,0.0,400.0,1021.95,27,0,3,1,1,0,1.0,630.0
LL-I-09026647,0,404.991,1.0,300.0,450.1,38,6,0,1,1,0,221.0,739.0
LL-I-11992432,2,680.0,0.0,700.0,1892.55,34,7,0,1,1,0,9.0,769.0
LL-I-12494986,0,590.0,0.0,1500.0,4809.98,7,4,6,1,1,0,0.0,859.0
LL-I-10392697,2,360.0,0.0,1000.0,1919.09,12,4,60,1,1,0,16.0,843.0
LL-I-06330942,4,449.99,0.0,300.0,436.14,38,0,3,3,1,0,100.0,477.0
LL-I-16736287,4,590.0,0.0,350.0,1124.87,19,4,25,3,1,0,0.0,513.0
LL-I-15065812,3,645.0,0.0,300.0,974.63,7,4,10,1,1,0,0.0,735.0
LL-I-12654274,0,645.0,0.0,300.0,906.65,7,0,3,1,1,0,17.0,611.0
LL-I-16938889,0,590.0,0.0,1000.0,3143.55,27,4,25,1,1,0,0.0,701.0
LL-I-12613363,0,645.0,0.0,550.0,1715.3,26,0,6,1,1,0,0.0,615.0
LL-I-17444296,0,428.75,3.0,750.0,1913.63,19,6,0,1,1,0,2.0,848.0
LL-I-17262990,0,359.0,0.0,1250.0,2385.11,36,4,40,1,1,0,4.0,793.0
LL-I-13297304,0,645.0,0.0,350.0,1142.47,29,4,6,1,1,0,0.0,770.0
LL-I-13604785,4,475.0,0.0,600.0,1602.98,19,0,3,1,1,0,0.0,700.0
LL-I-15958273,0,645.0,0.0,600.0,1958.2,37,6,0,1,1,0,69.0,516.0
LL-I-12260058,0,590.0,0.0,400.0,1298.88,3,0,3,1,1,0,2.0,530.0
LL-I-06770495,0,590.0,1.0,1250.0,3519.87,27,4,75,1,1,0,7.0,872.0
LL-I-02466259,0,590.0,0.0,500.0,1348.61,27,4,60,1,1,0,0.0,872.0
LL-I-18475344,4,360.0,1.0,500.0,1089.38,12,6,0,1,1,0,14.0,601.0
LL-I-09017493,0,449.99,0.0,350.0,582.53,38,0,3,1,1,0,265.0,523.0
LL-I-12926971,0,680.0,0.0,800.0,2684.35,34,0,6,1,1,0,8.0,655.0
LL-I-05499561,3,601.0,3.0,1000.0,3097.05,21,6,0,1,1,0,7.0,852.0
LL-I-04226485,3,601.0,0.0,600.0,1996.46,21,4,25,1,1,0,19.0,852.0
LL-I-04623978,0,601.0,1.0,700.0,2167.98,21,6,0,1,1,0,56.0,852.0
LL-I-06680249,3,601.0,4.0,1250.0,4045.86,21,6,0,3,1,0,0.0,852.0
LL-I-07441207,4,590.0,0.0,500.0,1427.35,27,0,6,1,1,0,2.0,715.0
LL-I-16896408,0,590.0,1.0,500.0,1457.26,38,6,0,3,1,0,0.0,675.0
LL-I-18303406,0,180.2,0.0,500.0,759.54,4,4,40,1,1,0,0.0,927.0
LL-I-01398290,4,390.0,0.0,300.0,672.65,34,6,3,1,1,0,19.0,606.0
LL-I-16699847,3,360.0,0.0,600.0,1302.53,12,4,25,1,1,0,0.0,700.0
LL-I-05785072,0,590.0,0.0,400.0,1095.03,17,0,3,1,1,0,147.0,572.0
LL-I-01759843,0,449.99,0.0,800.0,2004.62,38,4,75,3,1,0,2.0,930.0
LL-I-05630415,4,625.0,0.0,350.0,1113.38,17,0,3,1,1,0,19.0,387.0
LL-I-12499513,4,680.0,0.0,500.0,1803.12,34,0,3,1,1,0,13.0,644.0
LL-I-01904335,0,590.0,2.0,350.0,1065.14,27,6,0,1,1,0,49.0,623.0
LL-I-13049997,2,645.0,0.0,350.0,1018.99,37,0,3,1,1,0,1.0,654.0
LL-I-12251823,4,590.0,0.0,300.0,960.05,33,0,3,3,1,0,6.0,619.0
LL-I-06443361,2,590.0,0.0,300.0,812.56,27,0,3,1,1,0,27.0,789.0
LL-I-08424777,3,360.0,0.0,300.0,631.79,12,0,6,1,1,0,0.0,600.0
LL-I-12233378,0,590.0,0.0,500.0,1631.82,24,0,3,1,1,0,21.0,582.0
LL-I-06625493,4,590.0,0.0,700.0,2115.42,17,0,3,1,1,0,73.0,821.0
LL-I-02782347,0,360.0,0.0,900.0,1776.37,12,0,10,1,1,0,0.0,739.0
LL-I-18068592,3,359.0,0.0,500.0,952.81,36,4,40,1,1,0,0.0,620.0
LL-I-03996292,0,360.0,0.0,500.0,1050.24,12,0,10,1,1,0,1.0,705.0
LL-I-17319141,0,360.0,0.0,500.0,1131.48,12,4,10,1,1,0,0.0,639.0
LL-I-18272233,4,645.0,0.0,1000.0,3325.76,24,4,40,1,1,0,114.0,724.0
LL-I-12458918,0,590.0,0.0,400.0,1215.81,15,4,6,1,1,0,21.0,745.0
LL-I-08543756,4,590.0,0.0,800.0,2542.67,27,4,40,3,1,0,0.0,794.0
LL-I-05061604,4,590.0,0.0,400.0,1205.43,13,0,3,1,1,0,0.0,803.0
LL-I-09517566,4,562.5,1.0,800.0,2457.56,13,6,0,1,1,0,4.0,803.0
LL-I-13706847,0,590.0,0.0,600.0,1687.83,13,4,10,1,1,0,0.0,938.0
LL-I-06742341,4,601.0,0.0,600.0,1840.17,31,0,6,1,1,0,10.0,684.0
LL-I-17764767,0,180.2,0.0,500.0,780.96,4,4,40,1,1,0,0.0,709.0
LL-I-09466012,0,360.0,0.0,325.0,673.03,12,0,6,1,1,0,1.0,410.0
LL-I-06641222,2,625.0,0.0,350.0,933.17,33,6,0,3,1,0,0.0,603.0
LL-I-08860855,4,590.0,0.0,1000.0,3145.71,17,0,10,1,1,0,11.0,769.0
LL-I-04170717,0,360.0,0.0,300.0,591.9,12,0,6,1,1,0,0.0,771.0
LL-I-13882907,0,645.0,0.0,400.0,1397.69,7,0,10,1,1,0,0.0,615.0
LL-I-09875390,1,360.0,0.0,800.0,1694.4,12,4,40,1,1,0,11.0,783.0
LL-I-03734416,0,449.99,1.0,300.0,536.19,38,6,0,1,1,0,0.0,553.0
LL-I-12136494,0,590.0,3.0,300.0,912.03,37,8,0,1,1,0,0.0,811.0
LL-I-13402112,0,590.0,0.0,800.0,2349.4,27,4,6,1,1,0,85.0,798.0
LL-I-01656103,2,590.0,0.0,400.0,1188.72,34,0,6,3,1,0,2.0,513.0
LL-I-12909639,0,645.0,0.0,800.0,2795.38,39,0,6,1,1,0,0.0,833.0
LL-I-11848672,3,360.0,0.0,500.0,1028.69,12,0,6,1,1,0,1.0,717.0
LL-I-16322019,0,590.0,0.0,400.0,1207.98,27,4,25,1,1,0,0.0,542.0
LL-I-17532148,0,360.0,0.0,500.0,1045.32,12,4,40,1,1,0,0.0,664.0
LL-I-05244168,0,601.0,0.0,600.0,1785.67,21,0,6,1,1,0,27.0,616.0
LL-I-15284129,0,645.0,0.0,400.0,1247.58,24,0,3,1,1,0,0.0,641.0
LL-I-12276938,0,590.0,0.0,600.0,1748.74,3,0,3,1,1,0,8.0,676.0
LL-I-09577612,0,360.0,0.0,375.0,854.99,12,0,10,1,1,0,87.0,771.0
LL-I-12359784,0,360.0,0.0,300.0,683.86,12,0,3,3,1,0,96.0,658.0
LL-I-13106863,0,645.0,0.0,600.0,1871.51,18,4,25,1,1,0,0.0,751.0
LL-I-17468545,0,645.0,1.0,700.0,2217.36,18,6,0,1,1,0,0.0,751.0
LL-I-01745228,0,360.0,0.0,500.0,1023.45,12,4,60,3,1,0,21.0,640.0
LL-I-18112880,0,645.0,0.0,1500.0,4678.35,24,4,40,1,1,0,0.0,847.0
LL-I-08889599,3,360.0,1.0,625.0,1306.0,12,6,0,1,1,0,20.0,586.0
LL-I-03921934,2,360.0,0.0,500.0,1087.84,12,6,0,1,1,0,0.0,586.0
LL-I-10016983,4,681.0,0.0,300.0,1069.67,27,0,6,1,1,0,25.0,544.0
LL-I-17288215,0,590.0,2.0,500.0,1415.54,2,6,0,1,1,0,0.0,723.0
LL-I-12210977,0,590.0,0.0,600.0,1698.63,2,0,3,1,1,0,43.0,723.0
LL-I-14502135,0,590.0,1.0,750.0,2435.61,2,6,0,1,1,0,0.0,723.0
LL-I-04127308,2,625.0,0.0,200.0,691.65,27,6,0,1,1,0,1.0,556.0
LL-I-18177440,0,645.0,0.0,1800.0,5962.03,29,4,25,1,1,0,0.0,737.0
LL-I-14704796,2,645.0,0.0,300.0,848.59,7,4,10,1,1,0,0.0,857.0
LL-I-12951821,0,360.0,2.0,300.0,678.83,12,6,0,1,1,0,21.0,758.0
LL-I-04979287,4,590.0,0.0,350.0,1014.08,17,0,3,1,1,0,15.0,548.0
LL-I-18113607,0,359.0,0.0,500.0,954.07,36,4,40,1,1,0,14.0,713.0
LL-I-09036489,4,324.0,1.0,500.0,1020.59,12,0,10,1,1,0,73.0,363.0
LL-I-12052194,0,590.0,0.0,350.0,1142.35,3,0,6,1,1,0,3.0,743.0
LL-I-16864990,4,360.0,0.0,1000.0,2179.32,12,4,10,1,1,0,0.0,778.0
LL-I-12639851,0,645.0,0.0,600.0,1871.51,9,4,6,1,1,0,0.0,756.0
LL-I-13825671,3,645.0,0.0,600.0,2088.17,26,4,10,1,1,0,0.0,755.0
LL-I-08333287,0,590.0,0.0,1000.0,3263.58,27,4,75,1,1,0,13.0,830.0
LL-I-06866525,4,360.0,0.0,350.0,719.54,12,0,10,1,1,0,0.0,672.0
LL-I-12277150,0,590.0,0.0,400.0,1265.93,29,0,3,1,1,0,7.0,421.0
